Accuracy, Total Time, L1+L2 Time, L3+L4 Time, L5 Time, Result Time
0.9749, 0.61237, 0.19699, 0.24797, 0.15465, 0.01246
0.9749, 0.61257, 0.19712, 0.24803, 0.15468, 0.01244
0.9749, 0.6129, 0.19719, 0.24808, 0.15485, 0.01248
0.9749, 0.61238, 0.19697, 0.24811, 0.15458, 0.01243
0.9749, 0.61325, 0.19729, 0.2483, 0.15492, 0.01244
0.9749, 0.61331, 0.19731, 0.24846, 0.15487, 0.01238
0.9749, 0.61238, 0.19702, 0.2481, 0.15456, 0.01242
0.9749, 0.61266, 0.19707, 0.24819, 0.15469, 0.01244
0.9749, 0.61235, 0.19688, 0.24808, 0.15463, 0.01248
0.9749, 0.6152, 0.19768, 0.24888, 0.15575, 0.01259
0.9749, 0.61383, 0.19779, 0.24833, 0.15504, 0.01239
0.9749, 0.61263, 0.19719, 0.24811, 0.15462, 0.01241
0.9749, 0.6124, 0.19706, 0.24812, 0.15464, 0.01229
0.9749, 0.6145, 0.19766, 0.24883, 0.15521, 0.01251
0.9749, 0.61239, 0.19704, 0.24806, 0.15453, 0.01247
0.9749, 0.61478, 0.19779, 0.24879, 0.15539, 0.01252
0.9749, 0.61186, 0.19679, 0.24816, 0.15434, 0.01228
0.9749, 0.61446, 0.19781, 0.24872, 0.1551, 0.01254
0.9749, 0.61243, 0.19684, 0.24817, 0.15471, 0.01242
0.9749, 0.61169, 0.19667, 0.248, 0.15427, 0.01245
0.9749, 0.61264, 0.19709, 0.24826, 0.15457, 0.01243
0.9749, 0.61272, 0.19704, 0.24823, 0.1547, 0.01247
0.9749, 0.61239, 0.19696, 0.24806, 0.15466, 0.01242
0.9749, 0.61308, 0.19722, 0.24829, 0.15481, 0.01248
0.9749, 0.61216, 0.19697, 0.24806, 0.15451, 0.01234
0.9749, 0.61291, 0.19713, 0.2483, 0.15476, 0.01244
0.9749, 0.61254, 0.19701, 0.24814, 0.15469, 0.01242
0.9749, 0.61168, 0.19679, 0.2478, 0.15446, 0.01234
0.9749, 0.61222, 0.19695, 0.24806, 0.15461, 0.01231
0.9749, 0.61252, 0.19702, 0.24809, 0.15465, 0.01246
0.9749, 0.61295, 0.19714, 0.24824, 0.15479, 0.01249
0.9749, 0.61253, 0.19712, 0.24806, 0.15468, 0.01237
0.9749, 0.6119, 0.19685, 0.24785, 0.15453, 0.01238
0.9749, 0.6131, 0.19708, 0.24831, 0.15491, 0.01251
0.9749, 0.61304, 0.19721, 0.24838, 0.15478, 0.01237
0.9749, 0.61203, 0.19697, 0.24798, 0.15446, 0.01233
0.9749, 0.61268, 0.19698, 0.2482, 0.15478, 0.01243
0.9749, 0.61274, 0.19713, 0.24814, 0.15469, 0.01249
0.9749, 0.61255, 0.19687, 0.24821, 0.15479, 0.01239
0.9749, 0.61138, 0.19671, 0.24787, 0.15439, 0.01212
0.9749, 0.61172, 0.19676, 0.24786, 0.15449, 0.01233
0.9749, 0.61214, 0.19694, 0.24806, 0.15453, 0.01233
0.9749, 0.61126, 0.19663, 0.24783, 0.15427, 0.01224
0.9749, 0.6153, 0.19787, 0.24908, 0.15548, 0.01257
0.9749, 0.61201, 0.1967, 0.2481, 0.15457, 0.01234
0.9749, 0.61226, 0.19674, 0.24812, 0.15463, 0.01249
0.9749, 0.6141, 0.19759, 0.24861, 0.15497, 0.01264
