Accuracy, Total Time, L1+L2 Time, L3+L4 Time, L5 Time, Result Time
0.9749, 0.5843, 0.1744, 0.24272, 0.15451, 0.01237
0.9749, 0.58463, 0.17449, 0.24286, 0.1546, 0.01239
0.9749, 0.58472, 0.17467, 0.24282, 0.15459, 0.01234
0.9749, 0.58444, 0.17446, 0.24282, 0.15448, 0.0124
0.9749, 0.58466, 0.17455, 0.24289, 0.15456, 0.01237
0.9749, 0.58465, 0.1745, 0.24286, 0.15465, 0.01234
0.9749, 0.58474, 0.17456, 0.24281, 0.15469, 0.01238
0.9749, 0.58498, 0.17464, 0.24302, 0.15466, 0.01237
0.9749, 0.58467, 0.17452, 0.24292, 0.15456, 0.01237
0.9749, 0.5847, 0.17456, 0.24291, 0.15457, 0.01237
0.9749, 0.58429, 0.17443, 0.24278, 0.15446, 0.01232
0.9749, 0.58458, 0.17456, 0.24287, 0.15453, 0.01232
0.9749, 0.58459, 0.1745, 0.24287, 0.15458, 0.01235
0.9749, 0.58618, 0.17491, 0.24342, 0.155, 0.01252
0.9749, 0.58478, 0.17451, 0.24291, 0.15475, 0.01231
0.9749, 0.58494, 0.17463, 0.24294, 0.1547, 0.01238
0.9749, 0.58486, 0.17465, 0.24292, 0.1546, 0.0124
0.9749, 0.58477, 0.17455, 0.24299, 0.15458, 0.01235
0.9749, 0.58482, 0.1746, 0.24292, 0.15463, 0.01238
0.9749, 0.58476, 0.17459, 0.24286, 0.15468, 0.01232
0.9749, 0.58508, 0.17464, 0.24292, 0.15482, 0.01241
0.9749, 0.58492, 0.17461, 0.24294, 0.15469, 0.01239
0.9749, 0.58478, 0.17457, 0.24289, 0.15463, 0.0124
0.9749, 0.58497, 0.17463, 0.24297, 0.15463, 0.01245
0.9749, 0.58448, 0.17444, 0.24288, 0.15449, 0.01238
0.9749, 0.58464, 0.17456, 0.24282, 0.15461, 0.01236
0.9749, 0.58499, 0.17456, 0.24292, 0.15484, 0.01238
0.9749, 0.58442, 0.17448, 0.24276, 0.15449, 0.01238
0.9749, 0.58506, 0.17455, 0.24304, 0.15473, 0.01245
0.9749, 0.58482, 0.17454, 0.24296, 0.15459, 0.01244
0.9749, 0.58482, 0.17462, 0.24285, 0.15469, 0.01236
0.9749, 0.58491, 0.17454, 0.24295, 0.15472, 0.0124
0.9749, 0.58478, 0.17456, 0.24288, 0.1547, 0.01235
0.9749, 0.58487, 0.17459, 0.24298, 0.15469, 0.01232
0.9749, 0.58454, 0.17454, 0.24284, 0.15453, 0.01233
0.9749, 0.58501, 0.17465, 0.24301, 0.1547, 0.01235
0.9749, 0.58492, 0.17452, 0.24301, 0.15471, 0.0124
0.9749, 0.58512, 0.17461, 0.2431, 0.15468, 0.01244
0.9749, 0.58517, 0.17469, 0.2431, 0.1547, 0.01239
0.9749, 0.58496, 0.17443, 0.24318, 0.15465, 0.01241
0.9749, 0.58435, 0.17421, 0.24288, 0.15457, 0.0124
0.9749, 0.5843, 0.17422, 0.2429, 0.1545, 0.01238
0.9749, 0.58473, 0.17443, 0.24302, 0.15464, 0.01234
0.9749, 0.58493, 0.1744, 0.24307, 0.15472, 0.01245
0.9749, 0.58465, 0.1743, 0.24301, 0.15458, 0.01246
0.9749, 0.58473, 0.17431, 0.24306, 0.15458, 0.01249
0.9749, 0.58423, 0.17416, 0.24279, 0.15448, 0.0125
0.9749, 0.58494, 0.17437, 0.24311, 0.15465, 0.01252
0.9749, 0.58418, 0.17422, 0.24285, 0.15441, 0.0124
0.9749, 0.58504, 0.17448, 0.24312, 0.15468, 0.01247
0.9749, 0.58486, 0.17434, 0.24306, 0.15465, 0.01252
0.9749, 0.58467, 0.17424, 0.24309, 0.15464, 0.0124
0.9749, 0.58481, 0.17437, 0.243, 0.15467, 0.01247
0.9749, 0.58474, 0.1743, 0.24301, 0.15472, 0.01242
0.9749, 0.58465, 0.17434, 0.24298, 0.1546, 0.01241
0.9749, 0.58454, 0.17437, 0.24293, 0.15462, 0.01233
0.9749, 0.58458, 0.17431, 0.24292, 0.15459, 0.01246
0.9749, 0.58476, 0.17433, 0.24302, 0.15464, 0.01247
0.9749, 0.58451, 0.1743, 0.24297, 0.15457, 0.01238
0.9749, 0.58433, 0.17429, 0.24281, 0.15461, 0.01232
0.9749, 0.58475, 0.17439, 0.24291, 0.15462, 0.01254
0.9749, 0.58495, 0.17451, 0.24309, 0.15467, 0.0124
0.9749, 0.58492, 0.17456, 0.24296, 0.15472, 0.01239
0.9749, 0.58522, 0.17476, 0.24299, 0.15474, 0.01243
0.9749, 0.58641, 0.17506, 0.24343, 0.15511, 0.01252
0.9749, 0.58456, 0.17457, 0.24287, 0.15444, 0.01238
0.9749, 0.58489, 0.17454, 0.24292, 0.15467, 0.01246
0.9749, 0.58445, 0.17443, 0.24277, 0.15458, 0.01237
0.9749, 0.58533, 0.17474, 0.24312, 0.15474, 0.01244
