Accuracy, Total Time, L1+L2 Time, L3+L4 Time, L5 Time, Result Time
0.9749, 0.57806, 0.17428, 0.23673, 0.15439, 0.01237
0.9749, 0.57831, 0.17424, 0.23686, 0.15451, 0.0124
0.9749, 0.57909, 0.17443, 0.23693, 0.15482, 0.01262
0.9749, 0.57888, 0.17442, 0.23681, 0.15474, 0.01261
0.9749, 0.57846, 0.17439, 0.2368, 0.15444, 0.01254
0.9749, 0.57872, 0.17461, 0.2367, 0.15467, 0.01243
0.9749, 0.57836, 0.17458, 0.23656, 0.15452, 0.01239
0.9749, 0.57905, 0.17469, 0.23676, 0.15468, 0.01262
0.9749, 0.5776, 0.17422, 0.23645, 0.15436, 0.01227
0.9749, 0.57781, 0.17433, 0.2365, 0.15435, 0.01233
0.9749, 0.57821, 0.17448, 0.23657, 0.15451, 0.01235
0.9749, 0.57877, 0.1746, 0.23685, 0.15463, 0.01241
0.9749, 0.57847, 0.17451, 0.23666, 0.15456, 0.01244
0.9749, 0.57832, 0.17439, 0.23675, 0.15435, 0.01252
0.9749, 0.57833, 0.17447, 0.2366, 0.15465, 0.01232
0.9749, 0.57735, 0.17407, 0.23631, 0.15433, 0.01234
0.9749, 0.57748, 0.17418, 0.23639, 0.15435, 0.01226
0.9749, 0.57802, 0.17444, 0.23646, 0.15453, 0.01228
0.9749, 0.57769, 0.17422, 0.23648, 0.15445, 0.01225
0.9749, 0.57804, 0.17436, 0.23648, 0.15445, 0.01244
0.9749, 0.57776, 0.17427, 0.23638, 0.15452, 0.01229
0.9749, 0.57745, 0.17419, 0.23634, 0.15433, 0.0123
0.9749, 0.5781, 0.17439, 0.2366, 0.1545, 0.01231
0.9749, 0.57878, 0.17457, 0.23674, 0.15472, 0.01246
0.9749, 0.57958, 0.17483, 0.23708, 0.15487, 0.0125
0.9749, 0.58157, 0.17542, 0.23757, 0.1554, 0.01284
0.9749, 0.58163, 0.17525, 0.23765, 0.15547, 0.01294
0.9749, 0.58221, 0.17566, 0.23764, 0.15571, 0.01287
0.9749, 0.58235, 0.1756, 0.23784, 0.15558, 0.013
0.9749, 0.58254, 0.17562, 0.23779, 0.15589, 0.01291
0.9749, 0.58235, 0.17562, 0.23767, 0.15575, 0.01295
0.9749, 0.5827, 0.17568, 0.23788, 0.15586, 0.01294
0.9749, 0.58194, 0.1756, 0.23777, 0.15543, 0.01283
0.9749, 0.58223, 0.17538, 0.23793, 0.15562, 0.01297
0.9749, 0.58176, 0.17535, 0.23756, 0.1557, 0.01284
0.9749, 0.58133, 0.17529, 0.23733, 0.15553, 0.01287
0.9749, 0.58261, 0.17566, 0.23776, 0.1559, 0.01297
0.9749, 0.58192, 0.17548, 0.23762, 0.15565, 0.01284
0.9749, 0.58231, 0.17579, 0.23776, 0.1557, 0.01275
0.9749, 0.58356, 0.1761, 0.23791, 0.15621, 0.01301
0.9749, 0.58441, 0.17626, 0.23838, 0.1563, 0.01316
0.9749, 0.58362, 0.17604, 0.2384, 0.15592, 0.01296
0.9749, 0.58344, 0.17592, 0.23823, 0.15598, 0.013
0.9749, 0.58351, 0.17609, 0.23811, 0.15613, 0.01288
0.9749, 0.58349, 0.17629, 0.23819, 0.15574, 0.01295
0.9749, 0.58303, 0.17564, 0.23816, 0.15588, 0.01304
0.9749, 0.58254, 0.17562, 0.23804, 0.15571, 0.01286
0.9749, 0.58267, 0.17547, 0.23822, 0.15573, 0.01294
0.9749, 0.5828, 0.17561, 0.23829, 0.1557, 0.01288
0.9749, 0.58198, 0.17541, 0.23802, 0.15549, 0.01275
0.9749, 0.58192, 0.17536, 0.23803, 0.15548, 0.01275
0.9749, 0.58252, 0.17548, 0.23826, 0.15562, 0.01285
0.9749, 0.58208, 0.17539, 0.23798, 0.15556, 0.01284
0.9749, 0.58249, 0.17568, 0.23794, 0.15568, 0.01289
0.9749, 0.58222, 0.17548, 0.23801, 0.15561, 0.01281
0.9749, 0.58206, 0.17547, 0.23773, 0.15575, 0.01281
0.9749, 0.58018, 0.17484, 0.23731, 0.15494, 0.01279
