Accuracy, Total Time, L1+L2 Time, L3+L4 Time, L5 Time, Result Time
0.9749, 0.5908, 0.17434, 0.24871, 0.15511, 0.01234
0.9749, 0.59292, 0.17496, 0.2494, 0.15547, 0.01278
0.9749, 0.59341, 0.1752, 0.24951, 0.15564, 0.01274
0.9749, 0.59423, 0.17548, 0.24961, 0.15597, 0.01285
0.9749, 0.59303, 0.17508, 0.2493, 0.1556, 0.01273
0.9749, 0.58972, 0.17404, 0.24841, 0.15458, 0.01239
0.9749, 0.58955, 0.17386, 0.24832, 0.15469, 0.01239
0.9749, 0.58969, 0.17402, 0.2485, 0.15455, 0.01234
0.9749, 0.58937, 0.17388, 0.24831, 0.1545, 0.01239
0.9749, 0.58954, 0.17403, 0.24828, 0.15462, 0.0123
0.9749, 0.58954, 0.17399, 0.24833, 0.15452, 0.0124
0.9749, 0.58958, 0.17404, 0.24837, 0.15458, 0.01229
0.9749, 0.58984, 0.17416, 0.2484, 0.15463, 0.01235
0.9749, 0.5893, 0.17398, 0.24824, 0.1544, 0.01239
0.9749, 0.58985, 0.17414, 0.24843, 0.15459, 0.01239
0.9749, 0.5897, 0.17405, 0.24832, 0.15465, 0.01238
0.9749, 0.58938, 0.17402, 0.24828, 0.15449, 0.01231
0.9749, 0.58958, 0.17409, 0.2483, 0.1546, 0.01229
0.9749, 0.58942, 0.17395, 0.24831, 0.15453, 0.01233
0.9749, 0.58951, 0.17415, 0.24827, 0.15455, 0.01225
0.9749, 0.59042, 0.17407, 0.24857, 0.1551, 0.01239
0.9749, 0.58957, 0.17394, 0.24834, 0.15459, 0.01241
0.9749, 0.58972, 0.17395, 0.24844, 0.15464, 0.01241
0.9749, 0.58971, 0.17404, 0.24847, 0.15451, 0.01239
0.9749, 0.58942, 0.17394, 0.24835, 0.15448, 0.01235
0.9749, 0.58947, 0.17396, 0.24837, 0.15449, 0.01235
0.9749, 0.58969, 0.17407, 0.24834, 0.15457, 0.01242
0.9749, 0.5892, 0.17404, 0.2482, 0.1544, 0.01225
0.9749, 0.58853, 0.17377, 0.24804, 0.1543, 0.01212
0.9749, 0.58905, 0.17395, 0.24816, 0.15445, 0.0122
0.9749, 0.58889, 0.17397, 0.24807, 0.15433, 0.0122
0.9749, 0.58932, 0.17411, 0.24812, 0.15459, 0.01221
0.9749, 0.58953, 0.17412, 0.24823, 0.15462, 0.01227
0.9749, 0.58898, 0.17394, 0.24811, 0.15445, 0.0122
0.9749, 0.58993, 0.17421, 0.24842, 0.15463, 0.01237
0.9749, 0.58914, 0.17393, 0.2482, 0.15452, 0.0122
0.9749, 0.58977, 0.17404, 0.24845, 0.15462, 0.01237
0.9749, 0.59, 0.17404, 0.24847, 0.15479, 0.0124
