Accuracy, Total Time, L1+L2 Time, L3+L4 Time, L5 Time, Result Time
0.9749, 0.56371, 0.1589, 0.23738, 0.1546, 0.01253
0.9749, 0.56316, 0.15876, 0.23719, 0.15448, 0.01242
0.9749, 0.56307, 0.15885, 0.23711, 0.15448, 0.01234
0.9749, 0.56346, 0.15886, 0.2372, 0.15464, 0.01247
0.9749, 0.56242, 0.15855, 0.23693, 0.15434, 0.0123
0.9749, 0.56296, 0.15871, 0.23708, 0.15451, 0.01235
0.9749, 0.56291, 0.15884, 0.23714, 0.15436, 0.01226
0.9749, 0.56343, 0.15893, 0.23722, 0.15457, 0.01241
0.9749, 0.56319, 0.15876, 0.23719, 0.15449, 0.01246
0.9749, 0.56347, 0.15893, 0.23719, 0.15463, 0.01241
0.9749, 0.56369, 0.15893, 0.2373, 0.15468, 0.01249
0.9749, 0.56379, 0.15899, 0.23738, 0.15462, 0.01252
0.9749, 0.56415, 0.15914, 0.23748, 0.15477, 0.01248
0.9749, 0.56312, 0.15876, 0.23726, 0.15456, 0.01225
0.9749, 0.56392, 0.15888, 0.23746, 0.15477, 0.01251
0.9749, 0.56349, 0.15888, 0.23721, 0.15462, 0.01248
0.9749, 0.56377, 0.15906, 0.23733, 0.15471, 0.01238
0.9749, 0.56316, 0.15879, 0.23722, 0.15453, 0.01231
0.9749, 0.5627, 0.15879, 0.23703, 0.15432, 0.01224
0.9749, 0.56312, 0.15872, 0.23724, 0.15447, 0.01239
0.9749, 0.56258, 0.15857, 0.23711, 0.15436, 0.01223
0.9749, 0.56292, 0.15872, 0.23715, 0.15451, 0.01224
0.9749, 0.56331, 0.15859, 0.23734, 0.1547, 0.0124
0.9749, 0.56335, 0.15875, 0.23724, 0.15467, 0.01239
0.9749, 0.56293, 0.15867, 0.23717, 0.15455, 0.01225
0.9749, 0.56346, 0.15873, 0.23744, 0.15463, 0.01237
0.9749, 0.56348, 0.15866, 0.23738, 0.1547, 0.01246
0.9749, 0.56412, 0.15889, 0.23765, 0.15484, 0.01243
0.9749, 0.56342, 0.15869, 0.23738, 0.15461, 0.01245
0.9749, 0.56359, 0.15877, 0.23739, 0.15466, 0.0125
0.9749, 0.56315, 0.15866, 0.23733, 0.15438, 0.01248
0.9749, 0.56285, 0.15855, 0.23731, 0.1543, 0.01238
0.9749, 0.5635, 0.15873, 0.23744, 0.1546, 0.01244
0.9749, 0.56322, 0.15853, 0.23741, 0.15449, 0.01249
0.9749, 0.56317, 0.15858, 0.23727, 0.15459, 0.01244
0.9749, 0.56325, 0.15866, 0.23742, 0.15451, 0.01237
0.9749, 0.5631, 0.15857, 0.23738, 0.15445, 0.01242
0.9749, 0.56316, 0.15875, 0.23727, 0.15446, 0.01238
0.9749, 0.56289, 0.15864, 0.23714, 0.15449, 0.01234
0.9749, 0.56277, 0.15865, 0.23715, 0.15441, 0.01228
0.9749, 0.56264, 0.15842, 0.23721, 0.1544, 0.01231
0.9749, 0.56364, 0.15873, 0.23755, 0.15462, 0.01244
0.9749, 0.56349, 0.1587, 0.23745, 0.15461, 0.01245
0.9749, 0.56287, 0.15852, 0.23722, 0.15436, 0.01247
0.9749, 0.56309, 0.15854, 0.23734, 0.15448, 0.01245
0.9749, 0.56318, 0.15865, 0.23734, 0.15447, 0.01242
0.9749, 0.56332, 0.15857, 0.23753, 0.15445, 0.01249
0.9749, 0.56332, 0.15868, 0.23742, 0.15448, 0.01246
0.9749, 0.56348, 0.15864, 0.23754, 0.15451, 0.0125
0.9749, 0.56374, 0.1588, 0.23755, 0.15465, 0.01245
0.9749, 0.56322, 0.15848, 0.23735, 0.1546, 0.01249
0.9749, 0.56326, 0.15866, 0.23735, 0.15449, 0.01247
0.9749, 0.56354, 0.15894, 0.23721, 0.15463, 0.01246
0.9749, 0.56367, 0.15889, 0.23749, 0.15457, 0.01244
0.9749, 0.56329, 0.15866, 0.23732, 0.1546, 0.01243
0.9749, 0.56387, 0.15896, 0.23751, 0.15468, 0.01244
0.9749, 0.56395, 0.15897, 0.23744, 0.1548, 0.01247
0.9749, 0.56308, 0.15875, 0.23712, 0.1546, 0.01231
0.9749, 0.56343, 0.15878, 0.23729, 0.15463, 0.01244
0.9749, 0.56313, 0.15885, 0.23726, 0.15438, 0.01235
0.9749, 0.56319, 0.15891, 0.23724, 0.15448, 0.01227
0.9749, 0.56292, 0.15879, 0.23721, 0.15435, 0.01228
0.9749, 0.56338, 0.15889, 0.23722, 0.15457, 0.0124
0.9749, 0.56376, 0.15897, 0.23744, 0.15463, 0.01244
0.9749, 0.56384, 0.15892, 0.2374, 0.15476, 0.01248
0.9749, 0.56402, 0.15902, 0.23746, 0.15476, 0.0125
0.9749, 0.56367, 0.15883, 0.23733, 0.15474, 0.01248
0.9749, 0.56406, 0.159, 0.23748, 0.15474, 0.01257
0.9749, 0.56306, 0.15875, 0.23712, 0.15442, 0.01248
0.9749, 0.5632, 0.15879, 0.23713, 0.15457, 0.01241
0.9749, 0.56372, 0.159, 0.23749, 0.15456, 0.01238
0.9749, 0.56309, 0.15882, 0.2372, 0.15444, 0.01234
0.9749, 0.56307, 0.15885, 0.23725, 0.15432, 0.01236
0.9749, 0.56351, 0.15895, 0.23733, 0.1545, 0.01244
0.9749, 0.56401, 0.15897, 0.2376, 0.1547, 0.01244
0.9749, 0.56323, 0.15869, 0.23741, 0.15441, 0.01244
0.9749, 0.56345, 0.15897, 0.2373, 0.1545, 0.01239
0.9749, 0.56277, 0.15868, 0.23705, 0.15453, 0.01222
0.9749, 0.56399, 0.15908, 0.23749, 0.1547, 0.01243
0.9749, 0.56259, 0.15868, 0.23712, 0.15427, 0.01224
0.9749, 0.56328, 0.15876, 0.2373, 0.15464, 0.0123
0.9749, 0.56296, 0.15864, 0.23715, 0.15446, 0.01241
0.9749, 0.56266, 0.15863, 0.23712, 0.15432, 0.01232
0.9749, 0.56281, 0.15882, 0.23716, 0.15418, 0.01236
0.9749, 0.56284, 0.15877, 0.23709, 0.15436, 0.01232
0.9749, 0.56335, 0.15891, 0.23732, 0.15448, 0.01234
0.9749, 0.56268, 0.15866, 0.23715, 0.15429, 0.01231
0.9749, 0.56298, 0.15875, 0.23717, 0.15434, 0.01242
