Accuracy, Total Time, L1+L2 Time, L3+L4 Time, L5 Time, Result Time
0.9749, 0.56528, 0.15828, 0.23842, 0.15557, 0.01267
0.9749, 0.56518, 0.15822, 0.23826, 0.15567, 0.01274
0.9749, 0.56576, 0.15842, 0.23856, 0.15573, 0.01275
0.9749, 0.56559, 0.15825, 0.23855, 0.15564, 0.01284
0.9749, 0.56564, 0.15846, 0.23852, 0.15571, 0.01264
0.9749, 0.56542, 0.15824, 0.23847, 0.15569, 0.01273
0.9749, 0.56506, 0.15829, 0.23827, 0.15559, 0.01261
0.9749, 0.5655, 0.15841, 0.23844, 0.1556, 0.01274
0.9749, 0.56562, 0.15816, 0.23835, 0.15592, 0.01289
0.9749, 0.56601, 0.15833, 0.23879, 0.15577, 0.0128
0.9749, 0.5656, 0.15824, 0.23844, 0.15582, 0.0128
0.9749, 0.56506, 0.15812, 0.23833, 0.15558, 0.01273
0.9749, 0.56564, 0.1585, 0.23839, 0.15568, 0.01277
0.9749, 0.56542, 0.15828, 0.23846, 0.15564, 0.01273
0.9749, 0.56489, 0.15803, 0.23823, 0.15557, 0.01278
0.9749, 0.56396, 0.15772, 0.23805, 0.15542, 0.01247
0.9749, 0.56405, 0.15795, 0.23803, 0.15533, 0.01244
0.9749, 0.56391, 0.15792, 0.2381, 0.1553, 0.01232
0.9749, 0.56387, 0.15772, 0.23803, 0.15547, 0.01237
0.9749, 0.56395, 0.15782, 0.23786, 0.15556, 0.01242
0.9749, 0.56403, 0.15812, 0.23782, 0.15527, 0.01253
0.9749, 0.56395, 0.15789, 0.23804, 0.15535, 0.0124
0.9749, 0.56383, 0.15778, 0.23786, 0.15556, 0.01235
0.9749, 0.56371, 0.15799, 0.23782, 0.15518, 0.01242
0.9749, 0.56381, 0.15768, 0.23776, 0.15551, 0.01257
0.9749, 0.56425, 0.15815, 0.23777, 0.15552, 0.0125
0.9749, 0.56434, 0.15813, 0.23799, 0.1555, 0.01244
0.9749, 0.56363, 0.15784, 0.23754, 0.15546, 0.01249
0.9749, 0.56402, 0.15814, 0.23766, 0.15537, 0.01255
0.9749, 0.564, 0.15801, 0.23786, 0.15525, 0.01259
0.9749, 0.56417, 0.15822, 0.23793, 0.15529, 0.01244
0.9749, 0.56348, 0.15769, 0.23774, 0.15544, 0.01232
0.9749, 0.56359, 0.15776, 0.2378, 0.15547, 0.01228
0.9749, 0.5637, 0.15767, 0.23792, 0.15545, 0.01236
0.9749, 0.56379, 0.15801, 0.23767, 0.15533, 0.01249
0.9749, 0.56416, 0.15803, 0.23784, 0.15548, 0.01253
0.9749, 0.56404, 0.15829, 0.23786, 0.15508, 0.01251
0.9749, 0.56414, 0.15838, 0.23785, 0.15511, 0.01249
0.9749, 0.56336, 0.15758, 0.23762, 0.15562, 0.01224
0.9749, 0.56367, 0.15792, 0.23774, 0.15543, 0.01229
0.9749, 0.56375, 0.15769, 0.23786, 0.15555, 0.01235
0.9749, 0.56385, 0.15829, 0.2377, 0.15509, 0.01248
0.9749, 0.56406, 0.15803, 0.23771, 0.15547, 0.01255
0.9749, 0.56434, 0.15813, 0.23789, 0.15549, 0.01255
0.9749, 0.56464, 0.15818, 0.23801, 0.15557, 0.01261
0.9749, 0.56388, 0.15797, 0.23762, 0.15547, 0.01252
0.9749, 0.56414, 0.15804, 0.23784, 0.15546, 0.01251
0.9749, 0.56393, 0.15784, 0.23764, 0.15561, 0.01254
0.9749, 0.56438, 0.15807, 0.23785, 0.15557, 0.01258
0.9749, 0.56416, 0.15818, 0.23788, 0.15527, 0.01254
0.9749, 0.56428, 0.15823, 0.23783, 0.15543, 0.0125
0.9749, 0.56383, 0.15745, 0.23805, 0.15559, 0.01244
0.9749, 0.56354, 0.15735, 0.23795, 0.15545, 0.01249
0.9749, 0.56376, 0.15743, 0.23787, 0.15573, 0.01244
0.9749, 0.56401, 0.15771, 0.23788, 0.15565, 0.0125
0.9749, 0.56436, 0.15801, 0.23795, 0.15553, 0.01258
0.9749, 0.56381, 0.15797, 0.23779, 0.15533, 0.01245
