Accuracy, Total Time, L1+L2 Time, L3+L4 Time, L5 Time, Result Time
0.9749, 0.60212, 0.19754, 0.23706, 0.15456, 0.01268
0.9749, 0.60221, 0.19757, 0.23713, 0.1546, 0.01262
0.9749, 0.60192, 0.19755, 0.23712, 0.15445, 0.01251
0.9749, 0.60222, 0.19764, 0.23721, 0.15457, 0.0125
0.9749, 0.60236, 0.19769, 0.23727, 0.15468, 0.01243
0.9749, 0.60245, 0.19772, 0.23728, 0.15471, 0.01244
0.9749, 0.60194, 0.19765, 0.2371, 0.15448, 0.01241
0.9749, 0.60155, 0.1974, 0.23702, 0.15456, 0.01229
0.9749, 0.60105, 0.19732, 0.23687, 0.15429, 0.01228
0.9749, 0.60117, 0.19727, 0.23695, 0.15434, 0.01232
0.9749, 0.60225, 0.19775, 0.23712, 0.15456, 0.01254
0.9749, 0.60082, 0.19729, 0.23677, 0.15426, 0.0122
0.9749, 0.60181, 0.19761, 0.23706, 0.15453, 0.01233
0.9749, 0.60102, 0.19726, 0.23687, 0.15437, 0.01223
0.9749, 0.6013, 0.19737, 0.23691, 0.15446, 0.01227
0.9749, 0.6017, 0.19734, 0.23713, 0.15455, 0.01239
0.9749, 0.60194, 0.19743, 0.23718, 0.15461, 0.01243
0.9749, 0.601, 0.19744, 0.2368, 0.15421, 0.01225
0.9749, 0.60184, 0.1974, 0.23708, 0.15455, 0.01252
0.9749, 0.60149, 0.1973, 0.23705, 0.15436, 0.01248
0.9749, 0.60163, 0.19727, 0.23713, 0.15444, 0.01249
0.9749, 0.60146, 0.19716, 0.23707, 0.15445, 0.01249
0.9749, 0.60147, 0.19719, 0.23709, 0.15444, 0.01245
0.9749, 0.60233, 0.19747, 0.23726, 0.15479, 0.0125
0.9749, 0.6018, 0.19743, 0.23704, 0.15454, 0.01249
0.9749, 0.60155, 0.19727, 0.23709, 0.1544, 0.01249
0.9749, 0.60174, 0.19724, 0.23709, 0.15463, 0.01249
0.9749, 0.60214, 0.19741, 0.23734, 0.15464, 0.01247
0.9749, 0.60165, 0.19732, 0.23713, 0.15446, 0.01245
0.9749, 0.60153, 0.19727, 0.23697, 0.15452, 0.01247
0.9749, 0.60171, 0.19726, 0.23711, 0.15459, 0.01246
0.9749, 0.60208, 0.19749, 0.23723, 0.15455, 0.01253
0.9749, 0.60167, 0.19756, 0.23694, 0.15439, 0.01247
0.9749, 0.60159, 0.19737, 0.23697, 0.1545, 0.01246
0.9749, 0.60224, 0.19754, 0.23715, 0.1548, 0.01246
0.9749, 0.60191, 0.19744, 0.2372, 0.15451, 0.01246
0.9749, 0.60188, 0.19737, 0.23724, 0.15457, 0.01241
0.9749, 0.60157, 0.19728, 0.23712, 0.1545, 0.01238
0.9749, 0.60546, 0.19857, 0.23825, 0.15561, 0.01273
0.9749, 0.60158, 0.19731, 0.23708, 0.15454, 0.01236
0.9749, 0.60187, 0.19742, 0.23711, 0.15462, 0.01243
0.9749, 0.60148, 0.19727, 0.23699, 0.15452, 0.0124
0.9749, 0.60133, 0.19722, 0.23703, 0.15439, 0.01239
0.9749, 0.60131, 0.19742, 0.23695, 0.15446, 0.01218
0.9749, 0.60179, 0.19745, 0.23709, 0.15457, 0.01239
0.9749, 0.60201, 0.19749, 0.23712, 0.1547, 0.01242
0.9749, 0.60176, 0.19729, 0.23717, 0.15453, 0.01248
0.9749, 0.6015, 0.19717, 0.2371, 0.15448, 0.01246
0.9749, 0.60164, 0.19724, 0.23708, 0.15452, 0.01251
0.9749, 0.60185, 0.19729, 0.23717, 0.15461, 0.01249
0.9749, 0.60166, 0.19732, 0.23709, 0.15452, 0.01242
0.9749, 0.60221, 0.19749, 0.23731, 0.15469, 0.01243
0.9749, 0.60164, 0.19729, 0.2371, 0.15456, 0.0124
0.9749, 0.60222, 0.19754, 0.23723, 0.15473, 0.01244
0.9749, 0.60208, 0.19732, 0.23717, 0.15474, 0.01257
0.9749, 0.60197, 0.19736, 0.23716, 0.1546, 0.01256
0.9749, 0.60192, 0.19734, 0.23708, 0.15462, 0.01259
0.9749, 0.6017, 0.19735, 0.23705, 0.15452, 0.0125
0.9749, 0.60154, 0.19747, 0.23696, 0.15442, 0.01242
0.9749, 0.60162, 0.19725, 0.23696, 0.15455, 0.01257
0.9749, 0.60179, 0.19734, 0.23698, 0.15467, 0.01252
