Accuracy, Total Time, L1+L2 Time, L3+L4 Time, L5 Time, Result Time
0.9749, 0.57245, 0.15678, 0.24827, 0.1547, 0.0124
0.9749, 0.57141, 0.15666, 0.24791, 0.15432, 0.01222
0.9749, 0.57187, 0.15673, 0.24807, 0.15456, 0.01221
0.9749, 0.57207, 0.15662, 0.24813, 0.15462, 0.0124
0.9749, 0.5721, 0.15667, 0.24825, 0.15449, 0.01238
0.9749, 0.5721, 0.15667, 0.24818, 0.15451, 0.01243
0.9749, 0.57194, 0.1566, 0.24815, 0.15449, 0.01241
0.9749, 0.57261, 0.157, 0.24828, 0.15463, 0.0124
0.9749, 0.57293, 0.15734, 0.24829, 0.15458, 0.01242
0.9749, 0.57247, 0.15691, 0.24825, 0.15461, 0.01242
0.9749, 0.57253, 0.15694, 0.24824, 0.15463, 0.01242
0.9749, 0.57235, 0.15687, 0.24829, 0.15452, 0.01237
0.9749, 0.57255, 0.15704, 0.24822, 0.15459, 0.01239
0.9749, 0.57229, 0.15679, 0.24827, 0.15449, 0.01245
0.9749, 0.5728, 0.15704, 0.24842, 0.15465, 0.0124
0.9749, 0.57244, 0.1569, 0.24817, 0.15458, 0.01249
0.9749, 0.5727, 0.15705, 0.24825, 0.1546, 0.0125
0.9749, 0.57238, 0.15689, 0.24831, 0.15446, 0.01243
0.9749, 0.57248, 0.15693, 0.24827, 0.15459, 0.01239
0.9749, 0.57254, 0.15706, 0.24815, 0.1546, 0.0124
0.9749, 0.57254, 0.15686, 0.24833, 0.15458, 0.01247
0.9749, 0.57276, 0.157, 0.24834, 0.15468, 0.01244
0.9749, 0.57243, 0.15703, 0.24817, 0.15451, 0.01242
0.9749, 0.57249, 0.15702, 0.24819, 0.15458, 0.01241
0.9749, 0.5722, 0.1567, 0.24832, 0.15445, 0.01243
0.9749, 0.57285, 0.15706, 0.2484, 0.15466, 0.01243
0.9749, 0.57287, 0.15705, 0.24835, 0.15473, 0.01243
0.9749, 0.5724, 0.15705, 0.24827, 0.15449, 0.0123
0.9749, 0.57274, 0.15709, 0.24834, 0.15457, 0.01244
0.9749, 0.57292, 0.15705, 0.24835, 0.15462, 0.01262
0.9749, 0.57201, 0.15687, 0.24806, 0.1545, 0.01229
0.9749, 0.57147, 0.15665, 0.24795, 0.15434, 0.01223
0.9749, 0.57249, 0.15685, 0.24824, 0.15463, 0.01247
0.9749, 0.57234, 0.15672, 0.24832, 0.15459, 0.01241
0.9749, 0.57226, 0.15676, 0.24823, 0.15452, 0.01245
0.9749, 0.57264, 0.15673, 0.24837, 0.15465, 0.01258
0.9749, 0.57223, 0.15674, 0.24825, 0.15451, 0.01244
0.9749, 0.57242, 0.15682, 0.24818, 0.15456, 0.01255
0.9749, 0.57201, 0.15664, 0.2481, 0.15453, 0.01245
0.9749, 0.57218, 0.15673, 0.24819, 0.15453, 0.01243
0.9749, 0.57227, 0.15672, 0.2482, 0.15463, 0.01242
0.9749, 0.57209, 0.15669, 0.2482, 0.1545, 0.0124
0.9749, 0.57218, 0.15668, 0.2482, 0.15459, 0.0124
0.9749, 0.57207, 0.15667, 0.24814, 0.15452, 0.01243
0.9749, 0.5722, 0.15667, 0.24821, 0.15462, 0.0124
0.9749, 0.5723, 0.15679, 0.24824, 0.15453, 0.01244
0.9749, 0.57215, 0.15673, 0.2482, 0.15456, 0.01236
0.9749, 0.57244, 0.15674, 0.24826, 0.15467, 0.01247
0.9749, 0.57254, 0.15688, 0.24826, 0.15484, 0.01226
0.9749, 0.57226, 0.15689, 0.24822, 0.1545, 0.01235
0.9749, 0.57158, 0.15687, 0.24798, 0.15416, 0.01226
0.9749, 0.57224, 0.15678, 0.24817, 0.15454, 0.01246
0.9749, 0.57136, 0.15665, 0.24793, 0.15435, 0.01214
0.9749, 0.57177, 0.15667, 0.24798, 0.15448, 0.01234
0.9749, 0.57245, 0.15676, 0.24826, 0.15468, 0.01244
0.9749, 0.57243, 0.15678, 0.24833, 0.15461, 0.01241
0.9749, 0.57236, 0.15676, 0.24833, 0.15455, 0.01243
0.9749, 0.5721, 0.15672, 0.24821, 0.1544, 0.01246
0.9749, 0.57232, 0.15672, 0.2482, 0.15465, 0.01245
0.9749, 0.57239, 0.15681, 0.24824, 0.15456, 0.01249
0.9749, 0.57222, 0.15663, 0.24824, 0.15463, 0.01241
0.9749, 0.57252, 0.15675, 0.24837, 0.15475, 0.01236
0.9749, 0.57196, 0.15665, 0.24821, 0.1544, 0.01239
0.9749, 0.57242, 0.15669, 0.24839, 0.15462, 0.01243
0.9749, 0.57224, 0.15665, 0.24825, 0.15458, 0.01245
0.9749, 0.57214, 0.15669, 0.24822, 0.15454, 0.0124
0.9749, 0.57205, 0.15667, 0.24815, 0.15453, 0.0124
0.9749, 0.57156, 0.15661, 0.24793, 0.15447, 0.01224
0.9749, 0.57214, 0.15671, 0.24822, 0.15454, 0.01237
0.9749, 0.57198, 0.15664, 0.24813, 0.15449, 0.01241
